rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		ミフリマ	牝4	54.0		阿部龍	1:50.6		6-6-4-3	40.3	2.0	1	472	2		国信満		高瀬真尚	45.0
2	8	10		コンウィ	牡3	56.0		落合玄太	1:51.0	2.0	3-3-3-1	41.1	4.2	3	448	2		林和弘		中村智幸	9.0
3	7	8		ダンスポケット	牡3	56.0		服部茂史	1:51.1	クビ	1-1-1-1	41.3	13.2	5	448	6		川島洋人		北原大史	6.8
4	7	9		アースハーン	牡7	56.0		桑村真明	1:51.6	2.1/2	2-2-2-3	41.8	233.4	9	440	2		岡島玉一		松山増男	4.5
5	3	3		スピルアウト	牡3	56.0		石川倭	1:52.3	3.0	9-9-9-8	41.0	7.1	4	522	6		桧森邦夫		八嶋長久	2.2
6	8	11		ピュアファンタジー	牝3	54.0		岩橋勇二	1:52.4	クビ	4-5-4-5	42.1	3.7	2	484	14		千葉津代		堀口晴男	
7	6	7		クリノクルミチャン	牝4	54.0		小野楓馬	1:53.0	3.0	7-7-7-7	41.9	124.3	7	492	-2		小野望		栗本八江	
8	6	6		ルミナスコースト	牝6	54.0		五十嵐冬	1:53.2	1.0	4-3-4-6	42.6	94.8	6	460	0		川島洋人		中島稔	
9	1	1		サクラペルセウス	牡7	56.0		松井伸也	1:53.3	3/4	8-8-8-9	42.0	127.0	8	460	4		秋田大助		谷岡真喜	
10	4	4		センノデバギヤ	牡12	56.0		宮平鷹志	1:54.1	4.0	10-10-10-10	42.0	343.2	10	506	-4		谷口常信		佐渡了二	
取	5	5		トワノバルド	牡4	56.0		阪野学					---		計不			国信満		組）Ｇ．Ｇ．Ｇ．Ｍホ	
